,code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
1175,002810,山东赫达,1.5339,1.0091,29.0786,831.4064,70.0072,29.9928
1176,603128,华贸物流,2.3014,2.2322,76.5501,3478.5374,69.9753,30.0247
1177,002709,天赐材料,1.6688,1.3988,28.6105,18044.2967,69.9748,30.0252
1178,300051,三五互联,0.6971,0.6889,45.1697,3811.8983,69.9642,30.0358
1179,300198,纳川股份,2.3484,2.0535,65.6713,506.7302,69.962,30.038
1180,603727,博迈科,2.5340000000000003,2.4142,172.4396,248.6235,69.9523,30.0477
1181,000593,大通燃气,1.0409,0.7879999999999999,13.735999999999999,-782.1106,69.9296,30.0704
1182,601188,龙江交通,1.6273,0.5057,37.1007,-5999.8962,69.9138,30.0862
1183,000760,*ST斯太,1.3554,1.0812,74.9662,1018.4205,69.8972,30.1028
1184,601799,星宇股份,2.7634,2.174,28.6962,-19031.6651,69.8935,30.1065
1185,600763,通策医疗,2.9533,2.7497,222.3223,1537.9468,69.8761,30.1239
1186,300630,普利制药,3.3331,2.964,193.7974,-22270.7672,69.8444,30.1556
1187,300157,恒泰艾普,1.6704,1.4801,57.0463,427.2504,69.8433,30.1567
1188,002583,海能达,2.6258,2.0511,34.7675,3082.2558,69.8419,30.1581
1189,002733,雄韬股份,2.6807,2.2111,90.2724,-2238.1289,69.8066,30.1934
1190,600885,宏发股份,1.9239,1.4206,34.0157,-5177.9199,69.8044,30.1956
1191,603758,秦安股份,1.4925,0.9131,33.6596,2101.7001,69.7913,30.2087
1192,603767,中马传动,1.7652,1.3123,25.7233,2303.8829,69.7835,30.2165
1193,000301,东方盛虹,1.4338,0.9134,40.527,-7945.5087,69.7815,30.2185
1194,603683,晶华新材,1.7078,1.0815,56.61600000000001,1475.2241,69.7699,30.2301
1195,002649,博彦科技,2.1516,2.1516,146.9828,-1077.6418,69.7671,30.2329
1196,002023,海特高新,5.6566,4.88,303.7732,251.1984,69.7665,30.2335
1197,601126,四方股份,2.5303,2.0924,21.74,1660.0108,69.734,30.266
1198,002219,恒康医疗,1.7305,1.4182,41.6622,2968.7691,69.7214,30.2786
1199,300078,思创医惠,3.1069999999999998,2.5869999999999997,136.9502,846.1665,69.6958,30.3042
1200,000815,美利云,3.0656,2.081,79.069,240.9099,69.6831,30.3169
1201,603198,迎驾贡酒,2.485,1.3033,58.9887,-6275.9581,69.6764,30.3236
1202,300380,安硕信息,2.7299,2.1788,146.4553,1407.7079999999999,69.6457,30.3543
1203,002025,航天电器,3.1623,2.8519,90.5828,-1341.4646,69.6362,30.3638
1204,002295,精艺股份,2.6238,2.0974,52.6761,177.7204,69.5999,30.4001
1205,300430,诚益通,2.6136,1.6276,37.0311,-3661.3417,69.5992,30.4008
1206,002278,神开股份,3.1069999999999998,2.2577,32.3838,1374.6603,69.5675,30.4325
1207,002233,塔牌集团,1.6405,1.4056,42.0184,3481.0835,69.5668,30.4332
1208,603869,新智认知,2.3318,2.0851,113.9743,1518.3738,69.545,30.455
1209,600130,波导股份,2.5401,2.011,63.0552,-977.6517,69.5118,30.4882
1210,002199,东晶电子,2.0359,1.6586,119.8158,115.4424,69.4938,30.5062
1211,000552,靖远煤电,1.4852,1.3726,60.786,-4794.6632,69.4905,30.5095
1212,300736,百邦科技,2.4131,2.3318,8.1988,3434.6401,69.4835,30.5165
1213,300339,润和软件,1.5036,1.456,57.1448,650.5468,69.4359,30.5641
1214,300270,中威电子,2.2754,1.8902,72.3403,-19336.3915,69.4268,30.5732
1215,002439,启明星辰,2.3081,2.1286,56.11600000000001,-3988.2574,69.4138,30.5862
1216,600628,新世界,1.5645,1.4813,97.4237,853.3861,69.4136,30.5864
1217,300523,辰安科技,3.2314,2.6331,172.6636,7470.2217,69.4131,30.5869
1218,002054,德美化工,2.1987,1.7624,51.38399999999999,823.2303,69.3826,30.6174
1219,300213,佳讯飞鸿,2.4057,2.2005,119.5152,1570.7541,69.3743,30.6257
1220,300257,开山股份,2.0492,1.492,77.7745,-332.0579,69.3594,30.6406
1221,300713,英可瑞,3.0437,2.4707,50.8771,-1420351.1696,69.347,30.653000000000002
1222,002230,科大讯飞,2.1947,1.9551,102.6206,-1562.8391,69.3183,30.6817
1223,002900,哈三联,1.2493,0.9215,47.3791,5330.691999999999,69.3005,30.6995
1224,002617,露笑科技,1.6726,1.4743,75.3507,688.6988,69.2915,30.7085
1225,002297,博云新材,1.8737,1.4031,95.4357,228.0272,69.2773,30.7227
1226,603305,旭升股份,1.4936,1.1477,43.6076,-6163.7604,69.2253,30.7747
1227,603283,赛腾股份,2.2427,1.8946,111.6053,-435.6647,69.2151,30.7849
1228,300442,普丽盛,1.9736,1.2659,28.3913,4196.0229,69.2108,30.7892
1229,002408,齐翔腾达,1.0331,0.7516,28.9184,2737.0009,69.1579,30.8421
1230,600753,东方银星,3.1639999999999997,3.1639999999999997,288.8471,17.5585,69.1438,30.8562
1231,000536,华映科技,2.4871,2.4368,140.3132,695.865,69.0976,30.9024
1232,300068,南都电源,2.591,1.7347,64.6807,753.5064,69.0963,30.9037
1233,600255,梦舟股份,1.7963,1.4009,54.5905,819.4551,69.0853,30.9147
1234,002099,海翔药业,2.3086,1.9483,160.7508,-552.3005,69.0793,30.9207
1235,002665,首航节能,2.1702,1.8978,29.1203,1212.7598,69.0739,30.9261
1236,002318,久立特材,1.9074,1.0793,43.4915,10596.1279,69.0367,30.9633
1237,600562,国睿科技,3.0781,1.8463,75.354,5151.2274,69.0226,30.9774
1238,600367,红星发展,2.0983,1.4312,50.4262,-4770.0342,69.0202,30.9798
1239,002912,中新赛克,2.7154,2.3214,154.9086,-1325.6826,69.0201,30.9799
1240,002908,德生科技,3.0232,2.4296,126.3289,-11318.0054,69.0195,30.9805
1241,000058,深赛格,1.6431,0.8547,23.9752,4152.9452,69.0078,30.9922
1242,300416,苏试试验,2.1629,1.6137,57.9869,6218.2494,69.0076,30.9924
1243,002296,辉煌科技,3.6263,3.2117,195.8374,1487.5354,69.006,30.994
1244,600136,当代明诚,3.8299,2.4857,63.3996,567.771,68.9972,31.0028
1245,300563,神宇股份,1.9503,1.6989,92.6633,2781.5725,68.9803,31.0197
1246,002498,汉缆股份,2.3326,1.8980000000000001,33.6112,-6017.1273,68.9719,31.0281
1247,600315,上海家化,2.8960000000000004,2.5784,124.6769,-322.9972,68.9704,31.0296
1248,600105,永鼎股份,2.0607,1.7755,61.9424,-52309.8073,68.9386,31.0614
1249,002433,太安堂,3.8663,1.0908,40.6856,624.1799,68.9345,31.0655
1250,600746,江苏索普,1.4257,1.2976,24.5811,-2731.1371,68.9172,31.0828
1251,603038,华立股份,2.3263,1.8795,104.2122,23471.0122,68.8808,31.1192
1252,600103,青山纸业,2.1954,1.7684,47.211999999999996,239.75099999999998,68.876,31.124000000000002
1253,603636,南威软件,2.4812,1.9115,82.874,-1813.3036,68.8738,31.1262
1254,603297,永新光学,1.8124,1.1943,42.7989,-4203.9162,68.8696,31.1304
1255,603356,华菱精工,1.7898,1.4876,14.2872,4917.5283,68.8454,31.1546
1256,002010,传化智联,2.8249,2.5661,167.4965,-660.2896,68.837,31.163
1257,002738,中矿资源,2.3767,1.994,52.6575,-495.7579,68.8173,31.1827
1258,600365,通葡股份,2.3596,1.2971,55.8574,970.0345,68.7964,31.2036
1259,000619,海螺型材,1.889,1.5279,28.433000000000003,406.0019,68.7903,31.2097
1260,600145,*ST新亿,5.9833,5.9833,248.3067,275.8696,68.741,31.259
1261,603078,江化微,3.0467,2.937,119.0453,5520.1627,68.7384,31.2616
1262,600479,千金药业,2.5483,2.1201,87.0219,-2923.1315,68.7275,31.2725
1263,300688,创业黑马,3.1866,3.1866,291.4532,-3881.5323,68.7255,31.2745
1264,603861,白云电器,2.1248,1.7554,14.4063,4477.5229,68.7174,31.2826
1265,601858,中国科传,3.1203,2.6143,235.8809,-816.5924,68.6955,31.3045
1266,601689,拓普集团,1.8173,1.2369,21.6884,-2777.8144,68.6603,31.3397
1267,603268,松发股份,2.1777,1.6932,88.7316,-1182.5819,68.6505,31.3495
1268,300384,三联虹普,2.8185,2.6761,221.7152,1278.1951,68.6436,31.3564
1269,600959,江苏有线,1.0231,0.9206,78.2257,-1614.7356,68.6432,31.3568
1270,600199,金种子酒,2.427,1.847,152.7754,43.0361,68.6133,31.3867
1271,603722,阿科力,1.605,1.4227,101.0145,-3800.2289,68.5895,31.4105
1272,300435,中泰股份,3.0264,2.5988,99.2786,-88615.3312,68.5764,31.4236
1273,300299,富春股份,1.4901,1.4901,36.8122,4656.0894,68.5713,31.4287
1274,002143,*ST印纪,2.937,2.4186,26.3066,2503.5909,68.56,31.44
1275,600718,东软集团,2.1715,1.8169,94.6277,11359.4429,68.5487,31.4513
1276,600783,鲁信创投,1.3339,1.24,43.9816,787.9025,68.5187,31.4813
1277,002824,和胜股份,1.7652,1.0959,19.0647,3674.6099,68.5099,31.4901
1278,002681,奋达科技,2.2882,1.7809,102.5214,-2432.5063,68.5068,31.4932
1279,002128,露天煤业,1.1197,1.0302,33.1845,810.6771,68.4971,31.5029
1280,300180,华峰超纤,1.3119999999999998,0.9333,30.7149,-5804.6385,68.4946,31.5054
1281,601677,明泰铝业,1.9154,1.4014,40.5851,-1501.7491,68.4903,31.5097
1282,002293,罗莱生活,2.4028,1.8636,95.1127,-5665.3665,68.4425,31.5575
1283,002650,加加食品,0.8643,0.5023,28.3222,1479.2797,68.4403,31.5597
1284,002134,天津普林,1.4774,0.9891,36.569,2895.5085,68.4193,31.5807
1285,300631,久吾高科,2.9348,2.1828,65.6336,-3637.5076,68.3804,31.6196
1286,000636,风华高科,1.6812,1.4217,29.6795,1561.5089,68.3576,31.6424
1287,600551,时代出版,2.2922,1.8085,101.2759,-8953.3565,68.3564,31.6436
1288,002376,新北洋,1.6043,1.2601,46.3728,3922.6834,68.354,31.646
1289,000876,新希望,1.0481,0.5591,35.7934,1575.9848,68.3404,31.6596
1290,002468,申通快递,2.4897,2.4777,154.4326,14888.9946,68.3329,31.6671
1291,603277,银都股份,2.1809,1.252,84.4939,-2125.9068,68.3163,31.6837
1292,300398,飞凯材料,1.5367,1.374,49.7069,1240.2032,68.3134,31.6866
1293,002943,宇晶股份,2.67,1.9565,31.6991,-2552.0851,68.2513,31.7487
1294,300093,金刚玻璃,1.8754,1.5892,104.7477,371.0573,68.2504,31.7496
1295,600493,凤竹纺织,1.4976,0.9851,52.6349,1227.3892,68.248,31.752
1296,002189,利达光电,1.9484,1.6775,42.8425,-99.8889,68.2082,31.7918
1297,300635,达安股份,3.0929,3.0929,60.1554,3284.8847,68.2025,31.7975
1298,300328,宜安科技,2.6035,2.0536,97.9324,1608.7591,68.2011,31.7989
1299,002538,司尔特,3.0668,2.5425,25.1728,946.6337,68.1988,31.8012
1300,600610,*ST毅达,2.9160000000000004,0.3753,13.7276,1789.0759,68.1929,31.8071
1301,600332,白云山,2.6289999999999996,2.2543,176.3705,-1915.1763,68.1688,31.8312
1302,601500,通用股份,1.5923,0.8958,45.4542,1070.6829,68.1686,31.8314
1303,300552,万集科技,2.8328,2.3436,94.8424,1884.2334,68.1636,31.8364
1304,002056,横店东磁,1.9732,1.7103,44.3966,-5315.5049,68.1392,31.8608
1305,300684,中石科技,2.9352,2.6829,169.7618,-1980.1242,68.0862,31.9138
1306,603858,步长制药,1.4882,1.2782,67.2914,1574.4068,68.0848,31.9152
1307,603002,宏昌电子,2.0464,1.9369,90.1982,-100.7667,68.0675,31.9325
1308,000609,中迪投资,2.3145,1.5875,9.8664,-5010.8936,68.0601,31.9399
1309,600521,华海药业,2.3197,1.4409,52.2934,-6965.5775,68.0578,31.9422
1310,603329,上海雅仕,2.5485,2.4639,99.06700000000001,2316.5585,68.01100000000001,31.989
1311,000596,古井贡酒,1.7862,1.1079999999999999,20.2303,-3703.6475,68.0013,31.9987
1312,601100,恒立液压,2.158,1.6057,81.343,-208.4753,67.9855,32.0145
1313,002867,周大生,2.9005,0.7353,57.3062,6185.3007,67.9606,32.0394
1314,603718,海利生物,3.1943,3.0394,109.618,6490.4215,67.9338,32.0662
1315,601218,吉鑫科技,2.4367,2.0225,77.2316,1100.3283,67.931,32.069
1316,002870,香山股份,1.9673,1.3463,92.9919,-2878.0801,67.916,32.084
1317,002347,泰尔股份,2.2359,1.5103,46.952,270.6602,67.8944,32.1056
1318,300539,横河模具,1.5088,0.966,22.636,1318.1665,67.8737,32.1263
1319,002139,拓邦股份,1.9115,1.6738,41.6576,-695.27,67.796,32.204
1320,600557,康缘药业,1.6282,1.4946,17.2564,1101.6083,67.7748,32.2252
1321,600892,大晟文化,1.3439,1.3199,16.8289,1420.2656,67.7677,32.2323
1322,600647,同达创业,1.649,1.2568,82.3773,-12509.3288,67.7627,32.2373
1323,600975,新五丰,2.7827,1.6362,146.4877,2224.3891,67.7588,32.2412
1324,601137,博威合金,1.8257,1.0665,20.4257,2194.3058,67.7477,32.2523
1325,600317,营口港,1.7104,1.6949,111.8308,365.5236,67.7465,32.2535
1326,603777,来伊份,2.1683,1.837,94.3146,-12076.4091,67.6984,32.3016
1327,603813,原尚股份,1.3162,1.3103,24.569000000000003,1864.0971,67.6893,32.3107
1328,601811,新华文轩,1.3723,0.9784,47.2796,-7003.9789,67.6814,32.3186
1329,300683,海特生物,2.7507,2.7047,186.6285,-2464.4679,67.6809,32.3191
1330,000902,新洋丰,1.6456,0.9204,21.885,-7556.3852,67.6803,32.3197
1331,600329,中新药业,2.0179,1.5467,59.7795,2410.6237,67.6388,32.3612
1332,603196,日播时尚,2.302,1.1928,44.1633,2191.6835,67.6176,32.3824
1333,600379,宝光股份,2.2325,1.5984,23.406999999999996,1754.3334,67.6058,32.3942
1334,002288,超华科技,1.6780000000000002,1.1842,41.6726,-197.7252,67.5978,32.4022
1335,600095,哈高科,4.6193,2.5572,173.5393,423.8303,67.5961,32.4039
1336,002367,康力电梯,1.9909,1.5846,13.6298,59920.4169,67.5958,32.4042
1337,300568,星源材质,4.1135,3.9446,290.6343,1328.5349,67.5881,32.4119
1338,300013,新宁物流,1.631,1.5726,39.5648,1146.5923,67.5792,32.4208
1339,300745,欣锐科技,3.0201,2.5814,23.9999,99504.7562,67.5629,32.4371
1340,601007,金陵饭店,1.8431,1.2914,68.3834,371.7053,67.5071,32.4929
1341,000513,丽珠集团,1.8035,1.4715,62.2817,18672.6787,67.4847,32.5153
1342,600965,福成股份,1.8737,1.1762,96.4227,2342.9485,67.4651,32.5349
1343,002566,益盛药业,2.5743,0.6381,9.5553,189.7013,67.4368,32.5632
1344,600419,天润乳业,1.2568,0.7627,49.5936,22240.4611,67.4067,32.5933
1345,300006,莱美药业,1.4412,0.9018,29.5945,113.1029,67.3987,32.6013
1346,603739,蔚蓝生物,2.017,1.6315,64.6072,3759.5762,67.3934,32.6066
1347,603809,豪能股份,2.3699,1.7607,21.3645,5067.8135,67.3855,32.6145
1348,002028,思源电气,2.6584,2.2584,93.6218,-2232.3934,67.3779,32.6221
1349,002328,新朋股份,1.6487,1.2308,28.5999,-1784.1841,67.3778,32.6222
1350,600482,中国动力,3.0115,2.3836,169.93099999999998,2994.1028,67.3752,32.6248
1351,000607,华媒控股,1.5515,1.517,81.3524,-5326.5162,67.3574,32.6426
1352,002155,湖南黄金,1.6132,1.1143,24.4063,389.6985,67.2909,32.7091
1353,002410,广联达,5.0122,4.9992,473.314,-3920.9216,67.2783,32.7217
1354,002402,和而泰,2.1180000000000003,1.6074,53.1273,-1393.31,67.2616,32.7384
1355,600084,*ST中葡,3.9297,2.3887,109.5719,128.7653,67.2448,32.7552
1356,002027,分众传媒,2.5283,2.5283,113.8571,-3642.1773,67.2236,32.7764
1357,600519,贵州茅台,2.436,1.8789,180.5894,-72116.2617,67.2058,32.7942
1358,600658,电子城,3.4727,2.4717,209.407,-1272.9877,67.2044,32.7956
1359,603726,朗迪集团,2.1095,1.5137,23.2707,3791.4790000000003,67.1829,32.8171
1360,000553,安道麦A,1.8536,1.5587,92.9311,2332.1034,67.1737,32.8263
1361,002686,亿利达,1.7080000000000002,1.4401,43.5761,2142.1988,67.1681,32.8319
1362,600577,精达股份,2.0374,1.5816,30.2022,729.1754,67.167,32.833
1363,600980,北矿科技,2.1953,1.8493,47.9982,-13506.435,67.1486,32.8514
1364,300447,全信股份,2.2279,1.5465,72.2431,-26482.9433,67.1184,32.8816
1365,002304,洋河股份,2.0362,1.0535,21.6729,-86641.7185,67.0986,32.9014
1366,300248,新开普,2.2265,1.8634,121.71,1272.9911,67.0923,32.9077
1367,603567,珍宝岛,2.2402,1.5341,59.9698,1396.0581,67.092,32.908
1368,603598,引力传媒,2.7634,2.7609,122.9192,-1285.3906,67.0821,32.9179
1369,600125,铁龙物流,2.6644,0.9901,47.8413,1094.0777,67.0631,32.9369
1370,000713,丰乐种业,1.8737,0.8275,26.5473,1865.4987,67.0601,32.9399
1371,300661,圣邦股份,3.8652,3.2489,274.5553,-778.8099,67.0348,32.9652
1372,603666,亿嘉和,2.5918,2.3829,159.2786,-43585.0235,67.0289,32.9711
1373,002560,通达股份,1.8745,1.6166,41.1947,735.8102,67.0252,32.9748
1374,300173,智慧松德,2.6954,2.3136,89.4007,1895.2015,67.0102,32.9898
1375,600775,南京熊猫,2.2344,1.9749,77.1279,-3636.1234,66.9927,33.0073
1376,000777,中核科技,2.3689,1.8871,54.3982,-6144.3752,66.9717,33.0283
1377,002883,中设股份,2.5198,2.5198,23.1101,5002.5101,66.9699,33.0301
1378,002654,万润科技,1.6007,1.4124,54.7896,-7147.331,66.9686,33.0314
1379,600634,*ST富控,2.1453,2.1441,115.0227,220.3721,66.9387,33.0613
1380,002132,恒星科技,2.2166,1.9313,18.0737,385.60699999999997,66.9097,33.0903
1381,002256,兆新股份,1.3963,1.3399,106.7474,593.5561,66.9069,33.0931
1382,600830,香溢融通,1.9091,1.8739,115.5332,1853.787,66.8937,33.1063
1383,600422,昆药集团,2.4848,1.8472,58.5961,3405.1192,66.861,33.139
1384,600889,南京化纤,1.3203,1.0811,29.6005,-2420.4849,66.8525,33.1475
1385,002111,威海广泰,1.9132,1.1979,21.7721,1266.585,66.8517,33.1483
1386,603600,永艺股份,1.8887,1.4588,37.7563,-842.7233,66.8494,33.1506
1387,002084,海鸥住工,1.9658,1.3831,47.7424,-377.0375,66.8307,33.1693
1388,300409,道氏技术,2.4489,1.8371,61.1059,3532.9678,66.8031,33.1969
1389,300577,开润股份,2.6409,2.2177,149.7597,-1469.743,66.7708,33.2292
1390,300451,创业慧康,2.2106,2.0861,89.454,-874.7144,66.7481,33.2519
1391,300640,德艺文创,2.2988,2.1567,68.0455,-1177.5401,66.7354,33.2646
1392,300356,光一科技,1.8618,1.7169999999999999,44.5456,1697.912,66.7349,33.2651
1393,002094,青岛金王,2.0352,1.6126,74.2564,847.5294,66.7003,33.2997
1394,600338,西藏珠峰,1.1556,0.9333,61.7744,-4920.8436,66.6962,33.3038
1395,002526,山东矿机,2.0278,1.5214,17.1928,141.6947,66.6914,33.3086
1396,600779,水井坊,2.1999,1.0919,99.9938,-4276.8073,66.6891,33.3109
1397,300254,仟源医药,1.6233,1.3288,48.1101,453.1455,66.652,33.348
1398,300233,金城医药,1.6498,1.4434,65.3922,-5721.9039,66.6496,33.3504
1399,603887,城地股份,2.7729,1.7704,72.743,3163.9491,66.6459,33.3541
1400,002715,登云股份,1.6995,1.0663,31.4628,301.4937,66.645,33.355
1401,300085,银之杰,1.9488,1.7336,65.4303,1813.4612,66.6445,33.3555
1402,002664,长鹰信质,2.2632,1.8642,74.5705,71594.8099,66.6441,33.3559
1403,603966,法兰泰克,2.6278,1.8119999999999998,49.0766,-4094.6374,66.6385,33.3615
1404,300367,东方网力,2.7177,2.5247,131.1965,1071.6933,66.6077,33.3923
1405,002882,金龙羽,2.2743,1.6541,35.4367,1565.0501,66.5848,33.4152
1406,000530,大冷股份,1.5166,1.2808,49.5048,4194.9113,66.5672,33.4328
1407,601158,重庆水务,2.8553,2.7602,175.2189,1499.4235,66.5321,33.4679
1408,002206,海利得,1.4838,1.1778,28.7947,-1490.195,66.5299,33.4701
1409,002952,亚世光电,2.6234,1.7297,72.274,-1172.0379,66.5293,33.4707
1410,603035,常熟汽饰,1.5728,1.4131,78.0883,1691.0614,66.4923,33.5077
1411,300175,朗源股份,1.5547,0.7922,49.5757,388.8374,66.4906,33.5094
1412,000029,深深房A,2.8726,1.3287,112.691,-3264.1047,66.4615,33.5385
1413,300205,天喻信息,2.4802,1.7589,72.9807,318.9164,66.4605,33.5395
1414,601088,中国神华,1.1897,1.0707,45.244,868.8476,66.4558,33.5442
1415,300707,威唐工业,1.8705,1.1809,70.6065,-1459.1341,66.405,33.595
1416,002737,葵花药业,2.3372,1.7315,84.5765,5469.666,66.3984,33.6016
1417,002029,七匹狼,2.1167,1.7754,70.6955,-964.2927,66.3661,33.6339
1418,300172,中电环保,2.2147,1.7967,41.175,-1666.9752,66.3482,33.6518
1419,603320,迪贝电气,1.8733,1.3235,43.371,2438.4851,66.3316,33.6684
1420,600630,龙头股份,2.4088,1.46,45.1884,361.6466,66.3278,33.6722
1421,002168,惠程科技,1.4224,1.3233,10.0615,-2188.2786,66.3154,33.6846
1422,603926,铁流股份,1.8769999999999998,1.1703,60.0493,-5297.5336,66.2785,33.7215
1423,601865,福莱特,1.6035,1.4181,55.865,16616.9174,66.2166,33.7834
1424,000681,视觉中国,1.7296,1.6819,75.9006,1304.6113,66.2102,33.7898
1425,002474,榕基软件,2.8362,1.6031,89.9795,493.4711,66.1746,33.8254
1426,603766,隆鑫通用,1.5462,1.383,65.3271,-1180.3462,66.1605,33.8395
1427,600756,浪潮软件,2.1314,1.8566,35.3264,-3616.2624,66.1595,33.8405
1428,300281,金明精机,1.8893,1.1002,43.5731,516.7132,66.1463,33.8537
1429,002487,大金重工,2.7395,2.1656,45.8378,3273.0243,66.1347,33.8653
1430,600988,赤峰黄金,1.3235,0.5576,23.0794,1418.1232,66.125,33.875
1431,002131,利欧股份,1.3941,1.2821,20.7211,2811.3335,66.1215,33.8785
1432,002806,华锋股份,2.0696,1.6142,21.8232,631.6761,66.1156,33.8844
1433,002255,海陆重工,1.97,1.3948,29.6838,-85493.3042,66.0916,33.9084
1434,603816,顾家家居,2.1423,1.7555,70.6601,23725.5681,66.0762,33.9238
1435,300490,华自科技,2.1189,1.7832,57.9729,-3355.9532,66.0755,33.9245
1436,300378,鼎捷软件,1.6242,1.6112,61.2056,-4954.9139,66.0445,33.9555
1437,300541,先进数通,2.9072,2.4575,120.0339,783.5647,66.0438,33.9562
1438,002465,海格通信,2.2311,1.6580000000000001,60.1052,1892.9887,66.0427,33.9573
1439,603228,景旺电子,2.4092,2.1345,109.6082,45853.0667,65.9809,34.0191
1440,300411,金盾股份,2.4023,2.2577,23.699,1304.7184,65.9563,34.0437
1441,002138,顺络电子,1.1685,0.9521,24.787,1945.8069,65.9537,34.0463
1442,000719,中原传媒,2.1822,1.8922,134.0386,-1920.3333,65.8804,34.1196
1443,603110,东方材料,1.9292,1.5678,40.5374,1809.6763,65.8711,34.1289
1444,300260,新莱应材,2.0326,0.8412,17.4004,249.2115,65.848,34.152
1445,000913,钱江摩托,1.9957,1.2815,49.0885,-869.6309,65.8399,34.1601
1446,603657,春光科技,2.1314,1.8594,54.7554,-3298.8527,65.8052,34.1948
1447,300565,科信技术,2.8212,2.171,119.0178,1804.4577,65.7856,34.2144
1448,600825,新华传媒,1.6591,1.4433,42.7234,39.1868,65.7811,34.2189
1449,002232,启明信息,2.4003,2.1712,155.9342,-594.4571,65.7719,34.2281
1450,002385,大北农,1.6674,1.2222,43.5753,1040.2216,65.7232,34.2768
1451,300727,润禾材料,1.5627,1.2822,23.51,3476.5375,65.6786,34.3214
1452,600175,美都能源,1.6093,1.1311,70.7224,294.0934,65.6579,34.3421
1453,002659,凯文教育,1.4208,1.0781,23.3431,-604.4389,65.594,34.406
1454,300512,中亚股份,2.4535,1.7146,51.6266,-2607.9231,65.5852,34.4148
1455,300580,贝斯特,1.409,0.9548,9.3975,11819.5637,65.55199999999999,34.448
1456,300011,鼎汉技术,1.9889,1.6509,31.1604,466.5158,65.5494,34.4506
1457,601952,苏垦农发,2.0558,0.7155,29.1577,3978.8322,65.5167,34.4833
